chosen_label_stable,disagreement_bin,item_id,model_id,original_agreement_surplus,original_chosen_label,original_distribution_agreement_gap,paraphrase_agreement_surplus,paraphrase_chosen_label,paraphrase_distribution_agreement_gap,paraphrase_minus_original_gap,paraphrase_minus_original_surplus
,high_consensus,scruples_anecdotes::train::0oBnjnnzOVm56vjgmS1ii7yDRAlWUbsd,grok-4.3,,,,-0.15277310924369747,other,0.13,,
,high_consensus,scruples_anecdotes::train::0oBnjnnzOVm56vjgmS1ii7yDRAlWUbsd,qwen/qwen3.7-max,,,,-0.08277310924369752,other,0.6499999999999999,,
,low_consensus,scruples_anecdotes::train::0p0DVnjbGEzxI66Qg2cyGDfTbfIdVrmJ,claude-sonnet-4-6,,,,0.27294117647058824,other,0.10000000000000009,,
,low_consensus,scruples_anecdotes::train::0p0DVnjbGEzxI66Qg2cyGDfTbfIdVrmJ,deepseek/deepseek-v3.2,,,,0.20294117647058818,other,0.0,,
,low_consensus,scruples_anecdotes::train::0p0DVnjbGEzxI66Qg2cyGDfTbfIdVrmJ,gpt-5.5,,,,0.29294117647058815,other,0.0,,
,low_consensus,scruples_anecdotes::train::0p0DVnjbGEzxI66Qg2cyGDfTbfIdVrmJ,grok-4.3,,,,0.2529411764705882,other,0.050000000000000044,,
,low_consensus,scruples_anecdotes::train::0p0DVnjbGEzxI66Qg2cyGDfTbfIdVrmJ,qwen/qwen3.7-max,,,,0.30294117647058816,other,0.16999999999999993,,
,low_consensus,scruples_anecdotes::train::18m69TbspqMGU0yqoMIIRExeLHZdtwo8,claude-sonnet-4-6,,,,0.3973684210526316,everybody,0.10000000000000003,,
,low_consensus,scruples_anecdotes::train::18m69TbspqMGU0yqoMIIRExeLHZdtwo8,deepseek/deepseek-v3.2,,,,0.1210526315789473,other,0.39999999999999997,,
,low_consensus,scruples_anecdotes::train::18m69TbspqMGU0yqoMIIRExeLHZdtwo8,gpt-5.5,,,,0.31684210526315787,nobody,0.5399999999999999,,
,low_consensus,scruples_anecdotes::train::18m69TbspqMGU0yqoMIIRExeLHZdtwo8,grok-4.3,,,,0.6473684210526316,everybody,0.1499999999999999,,
,low_consensus,scruples_anecdotes::train::18m69TbspqMGU0yqoMIIRExeLHZdtwo8,qwen/qwen3.7-max,,,,0.2710526315789473,other,0.0,,
,diffuse,scruples_anecdotes::train::1dnGV4rUgLLMtjz9O7fMlLfcKvQQI5qx,claude-sonnet-4-6,,,,0.46538461538461534,other,0.15000000000000002,,
,diffuse,scruples_anecdotes::train::1dnGV4rUgLLMtjz9O7fMlLfcKvQQI5qx,deepseek/deepseek-v3.2,,,,0.46538461538461534,other,0.15000000000000002,,
,diffuse,scruples_anecdotes::train::1dnGV4rUgLLMtjz9O7fMlLfcKvQQI5qx,gpt-5.5,,,,0.45538461538461533,other,0.08999999999999997,,
,diffuse,scruples_anecdotes::train::1dnGV4rUgLLMtjz9O7fMlLfcKvQQI5qx,grok-4.3,,,,0.46538461538461534,other,0.04999999999999993,,
,diffuse,scruples_anecdotes::train::1dnGV4rUgLLMtjz9O7fMlLfcKvQQI5qx,qwen/qwen3.7-max,,,,0.5153846153846153,other,0.050000000000000044,,
,moderate_consensus,scruples_anecdotes::train::1nxWhLFZQEKMUR3lKobMVb3AenyHRBCA,claude-sonnet-4-6,,,,0.6499999999999999,nobody,0.29999999999999993,,
,moderate_consensus,scruples_anecdotes::train::1nxWhLFZQEKMUR3lKobMVb3AenyHRBCA,deepseek/deepseek-v3.2,,,,0.45,nobody,-0.04999999999999993,,
,moderate_consensus,scruples_anecdotes::train::1nxWhLFZQEKMUR3lKobMVb3AenyHRBCA,gpt-5.5,,,,0.5800000000000001,nobody,0.22999999999999998,,
,moderate_consensus,scruples_anecdotes::train::1nxWhLFZQEKMUR3lKobMVb3AenyHRBCA,grok-4.3,,,,0.55,nobody,0.55,,
,moderate_consensus,scruples_anecdotes::train::1nxWhLFZQEKMUR3lKobMVb3AenyHRBCA,qwen/qwen3.7-max,,,,0.75,nobody,0.09999999999999998,,
,diffuse,scruples_anecdotes::train::2iiaXcV8fpGQkcs22BYAJvD9mhciVPal,claude-sonnet-4-6,,,,0.31190476190476196,other,0.43000000000000005,,
,diffuse,scruples_anecdotes::train::2iiaXcV8fpGQkcs22BYAJvD9mhciVPal,deepseek/deepseek-v3.2,,,,0.41190476190476194,other,0.0,,
,diffuse,scruples_anecdotes::train::2iiaXcV8fpGQkcs22BYAJvD9mhciVPal,gpt-5.5,,,,0.42238095238095236,nobody,0.43,,
,diffuse,scruples_anecdotes::train::2iiaXcV8fpGQkcs22BYAJvD9mhciVPal,grok-4.3,,,,0.41190476190476194,everybody,0.4,,
,diffuse,scruples_anecdotes::train::2iiaXcV8fpGQkcs22BYAJvD9mhciVPal,qwen/qwen3.7-max,,,,0.5119047619047619,other,0.15000000000000002,,
,low_consensus,scruples_anecdotes::train::2j5zAmWlssvUKDgIx3z5ivypUm8lnI6d,claude-sonnet-4-6,,,,0.0370967741935484,author,0.13,,
,low_consensus,scruples_anecdotes::train::2j5zAmWlssvUKDgIx3z5ivypUm8lnI6d,deepseek/deepseek-v3.2,,,,0.23709677419354835,author,0.19999999999999996,,
,low_consensus,scruples_anecdotes::train::2j5zAmWlssvUKDgIx3z5ivypUm8lnI6d,gpt-5.5,,,,0.25709677419354837,author,0.21999999999999997,,
,low_consensus,scruples_anecdotes::train::2j5zAmWlssvUKDgIx3z5ivypUm8lnI6d,grok-4.3,,,,-0.012903225806451646,author,0.04999999999999993,,
,low_consensus,scruples_anecdotes::train::2j5zAmWlssvUKDgIx3z5ivypUm8lnI6d,qwen/qwen3.7-max,,,,0.2870967741935484,author,0.0,,
,moderate_consensus,scruples_anecdotes::train::2qzpzLJ6m7vb5oTK5UX8ni5vM8ZUFsfS,claude-sonnet-4-6,,,,-0.033333333333333326,other,0.5499999999999999,,
,moderate_consensus,scruples_anecdotes::train::2qzpzLJ6m7vb5oTK5UX8ni5vM8ZUFsfS,deepseek/deepseek-v3.2,,,,0.01666666666666672,other,0.7,,
,moderate_consensus,scruples_anecdotes::train::2qzpzLJ6m7vb5oTK5UX8ni5vM8ZUFsfS,gpt-5.5,,,,0.5533333333333333,nobody,0.42,,
,moderate_consensus,scruples_anecdotes::train::2qzpzLJ6m7vb5oTK5UX8ni5vM8ZUFsfS,grok-4.3,,,,0.046666666666666745,other,0.22999999999999998,,
,moderate_consensus,scruples_anecdotes::train::2qzpzLJ6m7vb5oTK5UX8ni5vM8ZUFsfS,qwen/qwen3.7-max,,,,0.6333333333333333,nobody,0.58,,
,low_consensus,scruples_anecdotes::train::3AUEkFpuTqvvHJgSpBWFTob8EFKUiW7S,claude-sonnet-4-6,,,,0.4911764705882353,nobody,0.35000000000000003,,
,low_consensus,scruples_anecdotes::train::3AUEkFpuTqvvHJgSpBWFTob8EFKUiW7S,deepseek/deepseek-v3.2,,,,0.5735294117647058,author,0.6,,
,low_consensus,scruples_anecdotes::train::3AUEkFpuTqvvHJgSpBWFTob8EFKUiW7S,gpt-5.5,,,,0.4611764705882353,nobody,-0.030000000000000027,,
,low_consensus,scruples_anecdotes::train::3AUEkFpuTqvvHJgSpBWFTob8EFKUiW7S,grok-4.3,,,,0.5411764705882353,nobody,-0.050000000000000044,,
,low_consensus,scruples_anecdotes::train::3AUEkFpuTqvvHJgSpBWFTob8EFKUiW7S,qwen/qwen3.7-max,,,,0.7911764705882353,nobody,0.09999999999999998,,
,moderate_consensus,scruples_anecdotes::train::3OBMKjnO9pcqEPXYinbiVhlDbSeWureU,claude-sonnet-4-6,,,,0.04653061224489796,other,0.6699999999999999,,
,moderate_consensus,scruples_anecdotes::train::3OBMKjnO9pcqEPXYinbiVhlDbSeWureU,deepseek/deepseek-v3.2,,,,0.17653061224489797,other,0.09999999999999998,,
,moderate_consensus,scruples_anecdotes::train::3OBMKjnO9pcqEPXYinbiVhlDbSeWureU,gpt-5.5,,,,0.6679591836734694,nobody,0.74,,
,moderate_consensus,scruples_anecdotes::train::3OBMKjnO9pcqEPXYinbiVhlDbSeWureU,grok-4.3,,,,0.17653061224489797,other,0.04999999999999993,,
,moderate_consensus,scruples_anecdotes::train::3OBMKjnO9pcqEPXYinbiVhlDbSeWureU,qwen/qwen3.7-max,,,,0.27653061224489794,other,0.029999999999999916,,
,low_consensus,scruples_anecdotes::train::40MeWGLwMDKClPIxAcdgNV01zUUC1KYL,claude-sonnet-4-6,,,,0.38333333333333336,nobody,0.27,,
,low_consensus,scruples_anecdotes::train::40MeWGLwMDKClPIxAcdgNV01zUUC1KYL,deepseek/deepseek-v3.2,,,,0.6333333333333333,nobody,0.39999999999999997,,
,low_consensus,scruples_anecdotes::train::40MeWGLwMDKClPIxAcdgNV01zUUC1KYL,gpt-5.5,,,,0.6033333333333334,nobody,0.52,,
,low_consensus,scruples_anecdotes::train::40MeWGLwMDKClPIxAcdgNV01zUUC1KYL,grok-4.3,,,,0.6833333333333333,nobody,0.3,,
,low_consensus,scruples_anecdotes::train::40MeWGLwMDKClPIxAcdgNV01zUUC1KYL,qwen/qwen3.7-max,,,,0.5533333333333333,nobody,-0.13,,
,moderate_consensus,scruples_anecdotes::train::4ECkNKkAsyCIlxrn2GYanhD5ZGCEnxgM,claude-sonnet-4-6,,,,-0.05441860465116277,other,0.06999999999999995,,
,moderate_consensus,scruples_anecdotes::train::4ECkNKkAsyCIlxrn2GYanhD5ZGCEnxgM,deepseek/deepseek-v3.2,,,,0.025581395348837188,other,-0.10000000000000009,,
,moderate_consensus,scruples_anecdotes::train::4ECkNKkAsyCIlxrn2GYanhD5ZGCEnxgM,gpt-5.5,,,,0.4672093023255814,everybody,0.45,,
,moderate_consensus,scruples_anecdotes::train::4ECkNKkAsyCIlxrn2GYanhD5ZGCEnxgM,grok-4.3,,,,0.5372093023255813,everybody,0.04999999999999993,,
,moderate_consensus,scruples_anecdotes::train::4ECkNKkAsyCIlxrn2GYanhD5ZGCEnxgM,qwen/qwen3.7-max,,,,-0.07441860465116279,other,-0.050000000000000044,,
,diffuse,scruples_anecdotes::train::4aJKB4uVhTYmFCwyylJf9oaeagDtg1dI,claude-sonnet-4-6,,,,0.8633333333333334,nobody,0.1100000000000001,,
,diffuse,scruples_anecdotes::train::4aJKB4uVhTYmFCwyylJf9oaeagDtg1dI,deepseek/deepseek-v3.2,,,,0.6333333333333333,nobody,0.04999999999999993,,
,diffuse,scruples_anecdotes::train::4aJKB4uVhTYmFCwyylJf9oaeagDtg1dI,gpt-5.5,,,,0.8133333333333334,nobody,-0.020000000000000018,,
,diffuse,scruples_anecdotes::train::4aJKB4uVhTYmFCwyylJf9oaeagDtg1dI,grok-4.3,,,,0.7133333333333334,nobody,0.18000000000000005,,
,diffuse,scruples_anecdotes::train::4aJKB4uVhTYmFCwyylJf9oaeagDtg1dI,qwen/qwen3.7-max,,,,0.8833333333333333,nobody,0.029999999999999916,,
,low_consensus,scruples_anecdotes::train::4azKxgNRLv9t5Sx5bvS4aKkx5EfrvZY6,claude-sonnet-4-6,,,,0.2847826086956522,other,0.25,,
,low_consensus,scruples_anecdotes::train::4azKxgNRLv9t5Sx5bvS4aKkx5EfrvZY6,deepseek/deepseek-v3.2,,,,0.18478260869565222,other,0.09999999999999998,,
,low_consensus,scruples_anecdotes::train::4azKxgNRLv9t5Sx5bvS4aKkx5EfrvZY6,gpt-5.5,,,,0.25478260869565217,other,0.039999999999999925,,
,low_consensus,scruples_anecdotes::train::4azKxgNRLv9t5Sx5bvS4aKkx5EfrvZY6,grok-4.3,,,,0.23478260869565226,other,0.30000000000000004,,
,low_consensus,scruples_anecdotes::train::4azKxgNRLv9t5Sx5bvS4aKkx5EfrvZY6,qwen/qwen3.7-max,,,,0.5195652173913043,author,0.55,,
True,moderate_consensus,scruples_anecdotes::train::4tOVtfXDFMU0DHcCpCtakVRufdXUehgS,claude-sonnet-4-6,0.6230769230769231,nobody,0.44999999999999996,0.4730769230769231,nobody,0.10000000000000003,-0.3499999999999999,-0.14999999999999997
True,moderate_consensus,scruples_anecdotes::train::4tOVtfXDFMU0DHcCpCtakVRufdXUehgS,deepseek/deepseek-v3.2,0.05769230769230771,other,0.7,-0.04230769230769227,other,0.65,-0.04999999999999993,-0.09999999999999998
True,moderate_consensus,scruples_anecdotes::train::4tOVtfXDFMU0DHcCpCtakVRufdXUehgS,gpt-5.5,0.6430769230769231,nobody,0.37,0.4730769230769231,nobody,0.5,0.13,-0.16999999999999998
False,moderate_consensus,scruples_anecdotes::train::4tOVtfXDFMU0DHcCpCtakVRufdXUehgS,grok-4.3,-0.09230769230769231,other,0.04999999999999993,0.573076923076923,nobody,0.050000000000000044,1.1102230246251565e-16,0.6653846153846154
True,moderate_consensus,scruples_anecdotes::train::4tOVtfXDFMU0DHcCpCtakVRufdXUehgS,qwen/qwen3.7-max,0.773076923076923,nobody,0.7999999999999999,0.773076923076923,nobody,0.19999999999999996,-0.6,0.0
,low_consensus,scruples_anecdotes::train::51oVy8YKnc4UBm63aWE7SHpyvUci3z4D,claude-sonnet-4-6,,,,0.4611764705882353,nobody,0.14,,
,low_consensus,scruples_anecdotes::train::51oVy8YKnc4UBm63aWE7SHpyvUci3z4D,deepseek/deepseek-v3.2,,,,0.4058823529411764,other,0.6,,
,low_consensus,scruples_anecdotes::train::51oVy8YKnc4UBm63aWE7SHpyvUci3z4D,gpt-5.5,,,,0.5211764705882352,nobody,0.039999999999999925,,
,low_consensus,scruples_anecdotes::train::51oVy8YKnc4UBm63aWE7SHpyvUci3z4D,grok-4.3,,,,0.12058823529411766,author,0.09999999999999998,,
,low_consensus,scruples_anecdotes::train::51oVy8YKnc4UBm63aWE7SHpyvUci3z4D,qwen/qwen3.7-max,,,,0.7911764705882353,nobody,0.35,,
,diffuse,scruples_anecdotes::train::5T60IqImXD9sG3A0Q9MA1gvGB60ufn7a,claude-sonnet-4-6,,,,0.5166666666666666,other,0.15000000000000002,,
,diffuse,scruples_anecdotes::train::5T60IqImXD9sG3A0Q9MA1gvGB60ufn7a,deepseek/deepseek-v3.2,,,,0.5666666666666667,other,0.15000000000000002,,
,diffuse,scruples_anecdotes::train::5T60IqImXD9sG3A0Q9MA1gvGB60ufn7a,gpt-5.5,,,,0.5066666666666666,other,0.05999999999999994,,
,diffuse,scruples_anecdotes::train::5T60IqImXD9sG3A0Q9MA1gvGB60ufn7a,grok-4.3,,,,0.46666666666666673,other,0.15000000000000002,,
,diffuse,scruples_anecdotes::train::5T60IqImXD9sG3A0Q9MA1gvGB60ufn7a,qwen/qwen3.7-max,,,,0.46666666666666673,other,0.0,,
,diffuse,scruples_anecdotes::train::5jc5a5TitGXqhrbdWJ3soeepPFAU32ck,claude-sonnet-4-6,,,,0.30967741935483867,other,0.18,,
,diffuse,scruples_anecdotes::train::5jc5a5TitGXqhrbdWJ3soeepPFAU32ck,deepseek/deepseek-v3.2,,,,0.3596774193548387,other,0.4,,
,diffuse,scruples_anecdotes::train::5jc5a5TitGXqhrbdWJ3soeepPFAU32ck,gpt-5.5,,,,0.19516129032258067,nobody,0.37000000000000005,,
,diffuse,scruples_anecdotes::train::5jc5a5TitGXqhrbdWJ3soeepPFAU32ck,grok-4.3,,,,0.3296774193548387,other,0.16999999999999998,,
,diffuse,scruples_anecdotes::train::5jc5a5TitGXqhrbdWJ3soeepPFAU32ck,qwen/qwen3.7-max,,,,0.5596774193548386,other,0.39999999999999997,,
,moderate_consensus,scruples_anecdotes::train::5xPrj1w1QWKBRNaL9Zcevds7wp6tDydh,claude-sonnet-4-6,,,,-0.24230769230769228,other,-0.10000000000000003,,
,moderate_consensus,scruples_anecdotes::train::5xPrj1w1QWKBRNaL9Zcevds7wp6tDydh,deepseek/deepseek-v3.2,,,,0.523076923076923,author,0.5,,
,moderate_consensus,scruples_anecdotes::train::5xPrj1w1QWKBRNaL9Zcevds7wp6tDydh,gpt-5.5,,,,0.1676923076923077,other,0.040000000000000036,,
,moderate_consensus,scruples_anecdotes::train::5xPrj1w1QWKBRNaL9Zcevds7wp6tDydh,grok-4.3,,,,0.05769230769230771,other,0.19999999999999996,,
,moderate_consensus,scruples_anecdotes::train::5xPrj1w1QWKBRNaL9Zcevds7wp6tDydh,qwen/qwen3.7-max,,,,0.1576923076923077,other,0.0,,
,diffuse,scruples_anecdotes::train::68kRUxIztXMaMvWOXtWzgKs5CjFNy5me,claude-sonnet-4-6,,,,0.1166666666666667,nobody,0.16999999999999998,,
,diffuse,scruples_anecdotes::train::68kRUxIztXMaMvWOXtWzgKs5CjFNy5me,deepseek/deepseek-v3.2,,,,0.3166666666666667,nobody,0.050000000000000044,,
,diffuse,scruples_anecdotes::train::68kRUxIztXMaMvWOXtWzgKs5CjFNy5me,gpt-5.5,,,,0.4066666666666667,nobody,0.27,,
,diffuse,scruples_anecdotes::train::68kRUxIztXMaMvWOXtWzgKs5CjFNy5me,grok-4.3,,,,0.38666666666666666,nobody,0.26999999999999996,,
,diffuse,scruples_anecdotes::train::68kRUxIztXMaMvWOXtWzgKs5CjFNy5me,qwen/qwen3.7-max,,,,0.5166666666666666,nobody,0.030000000000000027,,
,moderate_consensus,scruples_anecdotes::train::6aTGByKXo5gpMuh07b6HEDzMwDVeTHVo,claude-sonnet-4-6,,,,0.015789473684210464,author,0.1499999999999999,,
,moderate_consensus,scruples_anecdotes::train::6aTGByKXo5gpMuh07b6HEDzMwDVeTHVo,deepseek/deepseek-v3.2,,,,-0.03421052631578947,author,0.55,,
,moderate_consensus,scruples_anecdotes::train::6aTGByKXo5gpMuh07b6HEDzMwDVeTHVo,gpt-5.5,,,,0.0057894736842104555,author,0.1399999999999999,,
,moderate_consensus,scruples_anecdotes::train::6aTGByKXo5gpMuh07b6HEDzMwDVeTHVo,grok-4.3,,,,0.5921052631578947,other,0.65,,
,moderate_consensus,scruples_anecdotes::train::6aTGByKXo5gpMuh07b6HEDzMwDVeTHVo,qwen/qwen3.7-max,,,,0.11578947368421055,author,-0.04999999999999993,,
,low_consensus,scruples_anecdotes::train::6jvXkw044MsdcZJEAqU3QBIAUv7ArGld,claude-sonnet-4-6,,,,0.2936363636363637,other,0.18000000000000005,,
,low_consensus,scruples_anecdotes::train::6jvXkw044MsdcZJEAqU3QBIAUv7ArGld,deepseek/deepseek-v3.2,,,,0.21363636363636362,other,0.0,,
,low_consensus,scruples_anecdotes::train::6jvXkw044MsdcZJEAqU3QBIAUv7ArGld,gpt-5.5,,,,0.24363636363636365,other,-0.050000000000000044,,
,low_consensus,scruples_anecdotes::train::6jvXkw044MsdcZJEAqU3QBIAUv7ArGld,grok-4.3,,,,0.1636363636363637,other,0.050000000000000044,,
,low_consensus,scruples_anecdotes::train::6jvXkw044MsdcZJEAqU3QBIAUv7ArGld,qwen/qwen3.7-max,,,,0.3136363636363636,other,0.04999999999999993,,
,low_consensus,scruples_anecdotes::train::72Nft0Xub4lEovBaD9JgxFLPxzQJv2b0,claude-sonnet-4-6,,,,0.1836363636363636,other,0.12,,
,low_consensus,scruples_anecdotes::train::72Nft0Xub4lEovBaD9JgxFLPxzQJv2b0,deepseek/deepseek-v3.2,,,,0.21363636363636362,other,0.09999999999999998,,
,low_consensus,scruples_anecdotes::train::72Nft0Xub4lEovBaD9JgxFLPxzQJv2b0,gpt-5.5,,,,0.24363636363636365,other,0.09999999999999998,,
,low_consensus,scruples_anecdotes::train::72Nft0Xub4lEovBaD9JgxFLPxzQJv2b0,grok-4.3,,,,0.14363636363636367,other,0.18000000000000005,,
,low_consensus,scruples_anecdotes::train::72Nft0Xub4lEovBaD9JgxFLPxzQJv2b0,qwen/qwen3.7-max,,,,0.3136363636363636,other,0.04999999999999993,,
,high_consensus,scruples_anecdotes::train::76uAll0hjLEvEhLzDvmlXF92m90cyyO4,claude-sonnet-4-6,,,,-0.10185185185185186,other,0.22999999999999998,,
,high_consensus,scruples_anecdotes::train::76uAll0hjLEvEhLzDvmlXF92m90cyyO4,deepseek/deepseek-v3.2,,,,-0.1518518518518519,other,-0.10000000000000009,,
,high_consensus,scruples_anecdotes::train::76uAll0hjLEvEhLzDvmlXF92m90cyyO4,gpt-5.5,,,,-0.07185185185185183,other,0.16000000000000003,,
,high_consensus,scruples_anecdotes::train::76uAll0hjLEvEhLzDvmlXF92m90cyyO4,grok-4.3,,,,-0.051851851851851816,other,0.050000000000000044,,
,high_consensus,scruples_anecdotes::train::76uAll0hjLEvEhLzDvmlXF92m90cyyO4,qwen/qwen3.7-max,,,,-0.0018518518518518823,other,0.19999999999999996,,
,low_consensus,scruples_anecdotes::train::7BrTIMd0JWWP7jBhhdTbqpytpoDrim2o,claude-sonnet-4-6,,,,0.44069767441860463,nobody,0.030000000000000027,,
,low_consensus,scruples_anecdotes::train::7BrTIMd0JWWP7jBhhdTbqpytpoDrim2o,deepseek/deepseek-v3.2,,,,0.44069767441860463,nobody,-0.09999999999999998,,
,low_consensus,scruples_anecdotes::train::7BrTIMd0JWWP7jBhhdTbqpytpoDrim2o,gpt-5.5,,,,0.35069767441860467,nobody,0.06000000000000005,,
,low_consensus,scruples_anecdotes::train::7BrTIMd0JWWP7jBhhdTbqpytpoDrim2o,grok-4.3,,,,0.5406976744186046,nobody,0.25,,
,low_consensus,scruples_anecdotes::train::7BrTIMd0JWWP7jBhhdTbqpytpoDrim2o,qwen/qwen3.7-max,,,,0.5906976744186047,nobody,0.30000000000000004,,
,moderate_consensus,scruples_anecdotes::train::7QjKDKkQ9L7svoLJAbTtmpnPfb9jGtfT,claude-sonnet-4-6,,,,0.1576923076923077,other,0.13,,
,moderate_consensus,scruples_anecdotes::train::7QjKDKkQ9L7svoLJAbTtmpnPfb9jGtfT,deepseek/deepseek-v3.2,,,,0.10769230769230775,other,0.10000000000000009,,
,moderate_consensus,scruples_anecdotes::train::7QjKDKkQ9L7svoLJAbTtmpnPfb9jGtfT,gpt-5.5,,,,0.08769230769230774,other,-0.039999999999999925,,
,moderate_consensus,scruples_anecdotes::train::7QjKDKkQ9L7svoLJAbTtmpnPfb9jGtfT,grok-4.3,,,,0.10769230769230775,other,0.20000000000000007,,
,moderate_consensus,scruples_anecdotes::train::7QjKDKkQ9L7svoLJAbTtmpnPfb9jGtfT,qwen/qwen3.7-max,,,,0.1576923076923077,other,0.19999999999999996,,
,high_consensus,scruples_anecdotes::train::7tFINRFMjgy80IUjp7yk0VLcwcO1RtXX,claude-sonnet-4-6,,,,0.10391304347826091,other,0.21000000000000008,,
,high_consensus,scruples_anecdotes::train::7tFINRFMjgy80IUjp7yk0VLcwcO1RtXX,deepseek/deepseek-v3.2,,,,0.023913043478260843,other,0.04999999999999993,,
,high_consensus,scruples_anecdotes::train::7tFINRFMjgy80IUjp7yk0VLcwcO1RtXX,gpt-5.5,,,,0.0939130434782609,other,0.010000000000000009,,
,high_consensus,scruples_anecdotes::train::7tFINRFMjgy80IUjp7yk0VLcwcO1RtXX,grok-4.3,,,,0.023913043478260843,other,0.09999999999999998,,
,high_consensus,scruples_anecdotes::train::7tFINRFMjgy80IUjp7yk0VLcwcO1RtXX,qwen/qwen3.7-max,,,,0.12391304347826082,other,-0.050000000000000044,,
,low_consensus,scruples_anecdotes::train::8PjRGfPdQZqT9j7liPP4r56TteWcE3JP,claude-sonnet-4-6,,,,-0.04999999999999993,other,0.30000000000000004,,
,low_consensus,scruples_anecdotes::train::8PjRGfPdQZqT9j7liPP4r56TteWcE3JP,deepseek/deepseek-v3.2,,,,0.5833333333333334,nobody,0.4,,
,low_consensus,scruples_anecdotes::train::8PjRGfPdQZqT9j7liPP4r56TteWcE3JP,gpt-5.5,,,,0.4733333333333334,nobody,0.32000000000000006,,
,low_consensus,scruples_anecdotes::train::8PjRGfPdQZqT9j7liPP4r56TteWcE3JP,grok-4.3,,,,0.09999999999999998,other,0.5499999999999999,,
,low_consensus,scruples_anecdotes::train::8PjRGfPdQZqT9j7liPP4r56TteWcE3JP,qwen/qwen3.7-max,,,,0.5333333333333333,nobody,0.48,,
,low_consensus,scruples_anecdotes::train::8WvAvcho5Cz4QUvolsRci9GR1wus0ZJ7,claude-sonnet-4-6,,,,0.021052631578947323,other,0.07999999999999996,,
,low_consensus,scruples_anecdotes::train::8WvAvcho5Cz4QUvolsRci9GR1wus0ZJ7,deepseek/deepseek-v3.2,,,,0.07105263157894737,other,0.6,,
,low_consensus,scruples_anecdotes::train::8WvAvcho5Cz4QUvolsRci9GR1wus0ZJ7,gpt-5.5,,,,0.3973684210526316,nobody,0.4,,
,low_consensus,scruples_anecdotes::train::8WvAvcho5Cz4QUvolsRci9GR1wus0ZJ7,grok-4.3,,,,0.5973684210526315,everybody,0.55,,
,low_consensus,scruples_anecdotes::train::8WvAvcho5Cz4QUvolsRci9GR1wus0ZJ7,qwen/qwen3.7-max,,,,0.32105263157894737,other,0.050000000000000044,,
,low_consensus,scruples_anecdotes::train::8jNVxXsAljjF1Q8XG91s6Gxie1SotTVN,claude-sonnet-4-6,,,,0.52,nobody,0.16999999999999993,,
,low_consensus,scruples_anecdotes::train::8jNVxXsAljjF1Q8XG91s6Gxie1SotTVN,deepseek/deepseek-v3.2,,,,0.23333333333333334,author,0.25,,
,low_consensus,scruples_anecdotes::train::8jNVxXsAljjF1Q8XG91s6Gxie1SotTVN,gpt-5.5,,,,0.42,nobody,0.56,,
,low_consensus,scruples_anecdotes::train::8jNVxXsAljjF1Q8XG91s6Gxie1SotTVN,grok-4.3,,,,0.6000000000000001,nobody,0.6000000000000001,,
,low_consensus,scruples_anecdotes::train::8jNVxXsAljjF1Q8XG91s6Gxie1SotTVN,qwen/qwen3.7-max,,,,0.7,nobody,0.0,,
,moderate_consensus,scruples_anecdotes::train::959522vrVzyfgeofs6eMUtMsPfSygs5u,claude-sonnet-4-6,,,,0.5635593220338984,author,0.25,,
,moderate_consensus,scruples_anecdotes::train::959522vrVzyfgeofs6eMUtMsPfSygs5u,deepseek/deepseek-v3.2,,,,0.4635593220338983,author,0.050000000000000044,,
,moderate_consensus,scruples_anecdotes::train::959522vrVzyfgeofs6eMUtMsPfSygs5u,gpt-5.5,,,,0.4335593220338983,author,0.3,,
,moderate_consensus,scruples_anecdotes::train::959522vrVzyfgeofs6eMUtMsPfSygs5u,grok-4.3,,,,0.5935593220338984,author,0.030000000000000027,,
,moderate_consensus,scruples_anecdotes::train::959522vrVzyfgeofs6eMUtMsPfSygs5u,qwen/qwen3.7-max,,,,0.6635593220338982,author,0.0,,
,diffuse,scruples_anecdotes::train::99n6o3LDssqEjBOVTgU2FfHNYk9AB2Xi,claude-sonnet-4-6,,,,-0.07857142857142857,nobody,0.26999999999999996,,
,diffuse,scruples_anecdotes::train::99n6o3LDssqEjBOVTgU2FfHNYk9AB2Xi,deepseek/deepseek-v3.2,,,,0.6071428571428572,other,0.65,,
,diffuse,scruples_anecdotes::train::99n6o3LDssqEjBOVTgU2FfHNYk9AB2Xi,gpt-5.5,,,,0.5971428571428572,author,0.12,,
,diffuse,scruples_anecdotes::train::99n6o3LDssqEjBOVTgU2FfHNYk9AB2Xi,grok-4.3,,,,0.5071428571428571,everybody,0.15000000000000002,,
,diffuse,scruples_anecdotes::train::99n6o3LDssqEjBOVTgU2FfHNYk9AB2Xi,qwen/qwen3.7-max,,,,0.6571428571428573,author,0.15000000000000002,,
False,diffuse,scruples_anecdotes::train::9MgmTSUGoWw9td0jnwmMYz8fUfqPcraF,claude-sonnet-4-6,0.3973684210526316,everybody,0.0,0.18157894736842112,author,0.33000000000000007,0.33000000000000007,-0.21578947368421048
False,diffuse,scruples_anecdotes::train::9MgmTSUGoWw9td0jnwmMYz8fUfqPcraF,deepseek/deepseek-v3.2,0.5973684210526315,nobody,0.6,0.17631578947368426,other,0.09999999999999998,-0.5,-0.4210526315789473
