brier_majority_label,disagreement_bin,item_id,jsd,model_distribution_entropy,model_id,source_entropy,source_entropy_normalized,total_variation_distance
0.0027199999999999993,high_consensus,scruples_anecdotes::test::5N8nKEWMQ8x4zN7l3YF6LX3WWmQPlK61,0.00797988738581798,0.6375431233120146,qwen/qwen3.7-max,0.5711712862614253,0.24599008363742336,0.03918367346938775
0.033999999999999996,moderate_consensus,scruples_anecdotes::train::xKNjSzaMY61RSfgtqc780z89Msni3pwj,0.05973354463272891,1.4411535278793055,grok-4.3,1.3699740752745009,0.5900157193890015,0.16666666666666663
0.01236,low_consensus,scruples_anecdotes::train::1EqawyO1pjVYVUpQIVb6nq9Arp57LkJc,0.043620229990330786,1.182499429252899,gpt-5.5,1.6879430945989,0.7269575222056059,0.19333333333333336
0.022760000000000006,low_consensus,scruples_anecdotes::train::1nBYvLcyrZGPWyVGyePMCSd3k5itcXOV,0.020021382099118176,1.4685540191361117,gpt-5.5,1.8799649487271108,0.809656833416415,0.14444444444444438
0.002119999999999999,high_consensus,scruples_anecdotes::train::utJfD4ltQsFbbgnBbjx4VrtA3aKeEsvf,0.01042479639140943,0.601763067193911,gpt-5.5,0.9014828729297167,0.3882475408754844,0.061111111111111116
0.16,moderate_consensus,scruples_anecdotes::train::H59r5iW3suHWK5zXLEb7OVp9NucMQrdi,0.19517448896258938,1.9772354454083079,deepseek/deepseek-v3.2,1.5058762556041068,0.6485456026480259,0.46923076923076923
0.27652,diffuse,scruples_anecdotes::train::tJHmA9uLA92oU84fIbgMW9Sn9R72eJFl,0.19726057801651647,1.3676694088837182,gpt-5.5,1.971747257128181,0.8491853220906186,0.4763636363636363
0.28464,diffuse,scruples_anecdotes::train::zDKyi2FYXQ5leQiLIbwL9APu8xuqeYAi,0.3188520567908877,1.4137949574648774,gpt-5.5,2.1280852788913944,0.9165164431996026,0.5742857142857143
0.031,moderate_consensus,scruples_anecdotes::train::MjqKLdjRQWXR0mwpHaRLHhk0N3mqZmNb,0.015300440500795296,1.6166422780956524,claude-sonnet-4-6,1.2577148214953864,0.541668290359525,0.12352941176470586
0.045000000000000005,low_consensus,scruples_anecdotes::train::14MUNF3DCtrHrIignoH59u3Y78E007hS,0.0761313350876806,1.533206219346495,grok-4.3,1.8799649487271108,0.809656833416415,0.1722222222222222
0.04100000000000001,diffuse,scruples_anecdotes::train::A7VSoiiAx8oIuN6BrM5MaJyurgv9CVKD,0.12412882095661086,1.7332062193464954,deepseek/deepseek-v3.2,2.162224255767953,0.931219300256946,0.39705882352941174
0.002599999999999999,diffuse,scruples_anecdotes::train::nXIufZxJCTmNXzwLu0qHkriBoqY3MEHd,0.18016181911178364,0.6536395280563827,gpt-5.5,1.971747257128181,0.8491853220906186,0.44545454545454544
0.3248,low_consensus,scruples_anecdotes::dev::rG21FusWnzCcavAbWqZ4QaPulAyOj202,0.5183571790864603,0.9817250160920852,qwen/qwen3.7-max,1.6729330318733675,0.7204930400545079,0.729090909090909
0.031999999999999994,moderate_consensus,scruples_anecdotes::train::PKoy600rDcfr9oXT6QlCAcgiC8uEWC2J,0.014337140104770808,1.578897902987479,claude-sonnet-4-6,1.3356184936499524,0.5752195757443316,0.08888888888888889
0.20400000000000001,low_consensus,scruples_anecdotes::train::QVUjzEUPx2jJpx4CmiGLnINgJMWFMHw6,0.19817479198418075,1.8822287189138014,gpt-5.5,1.4781122601538972,0.6365883006491642,0.43620689655172407
0.11100000000000002,low_consensus,scruples_anecdotes::train::VKB65Z6ZhGjQLSk8E8J7RAiBxJC2At4v,0.15737543982193283,2.0307070341216997,gpt-5.5,1.6487225970568016,0.7100661733182491,0.40476190476190477
0.016,moderate_consensus,scruples_anecdotes::train::qUlww2aMOtLbK3RYNurA3IgRoFFcSQHy,0.010291966983730904,1.2917601481809735,deepseek/deepseek-v3.2,1.2770049139968558,0.5499760810029752,0.07241379310344828
0.020520000000000004,diffuse,scruples_anecdotes::train::TmI2FMrGB8B1NVTQ1uTtzKcColXeKjSR,0.06583145654942514,1.3676694088837182,gpt-5.5,1.8079045751188838,0.778622119737341,0.2782608695652174
0.23199999999999998,high_consensus,scruples_anecdotes::train::cP9V2AHdlc54OrjMV5UeaLZb3kZdz5Wv,0.43647190175898665,1.578897902987479,deepseek/deepseek-v3.2,0.9543095546405662,0.4109987543291517,0.69
0.052119999999999986,moderate_consensus,scruples_anecdotes::dev::4zlpYRMLa4kTFNx496JbjvLixSU7kkjw,0.0625253876764171,1.8468115024459748,claude-sonnet-4-6,1.4839904575514162,0.6391199024720037,0.21999999999999997
0.11600000000000002,low_consensus,scruples_anecdotes::train::zLf7E60JkeOpwmnZ4jB0eaDybDGDsRxG,0.07474372829706069,2.019035274338866,claude-sonnet-4-6,1.8799649487271108,0.809656833416415,0.2777777777777778
0.01776,diffuse,scruples_anecdotes::train::6Bs1w3EG4w2qSMIktQ2p3rvKGUEUuBoN,0.1631587759977316,1.2025633027955334,qwen/qwen3.7-max,2.124429189186364,0.9149418510694325,0.4166666666666667
0.35208,moderate_consensus,scruples_anecdotes::train::dGQKNZgtA5pl37JWXQbAQ6WZvbDjQ9lm,0.5237089244307309,0.7154926458082361,qwen/qwen3.7-max,1.4657904693384451,0.631281594191465,0.7394736842105264
0.020720000000000002,moderate_consensus,scruples_anecdotes::test::CrxR0yl0n0DIe0zHzSBEolHrZc3kryo2,0.03690433672671836,1.3602929010678826,gpt-5.5,1.4657904693384451,0.631281594191465,0.13052631578947366
0.12100000000000002,moderate_consensus,scruples_anecdotes::train::qYRZxAAxxaRcLU0bG9JmgtlZPk0BqRtQ,0.13203075185252028,1.9393538721672008,deepseek/deepseek-v3.2,1.5058762556041068,0.6485456026480259,0.36923076923076925
0.187,low_consensus,scruples_anecdotes::train::pAOh8YRN8qWryClpHU3HAjyhbHdDxMlp,0.2641807929009996,1.4904685707328282,grok-4.3,1.6729330318733675,0.7204930400545079,0.5181818181818182
0.008440000000000005,moderate_consensus,scruples_anecdotes::train::PzgsaHRaTWv15CUsQoeAyDlAyGLHyPd5,0.015011982682739077,1.0155657959446267,gpt-5.5,1.2770049139968556,0.5499760810029751,0.10137931034482757
0.068,low_consensus,scruples_anecdotes::train::M3Lx8n1QTqdebkYq3t1OCB5gb4lz8p6s,0.06393918614314756,1.842737648613667,grok-4.3,1.7263472243434208,0.7434972806197803,0.19117647058823528
0.08,low_consensus,scruples_anecdotes::train::fjAAu368BeUP4zi8L5JzgnHwLtbAXH5w,0.03465738868609172,1.9772354454083079,claude-sonnet-4-6,1.8799649487271108,0.809656833416415,0.17777777777777778
0.248,diffuse,scruples_anecdotes::train::m49BXa5ssdSNvqVUbrpyUgLJpuwGzoXJ,0.14655679793072895,1.8128876215181604,claude-sonnet-4-6,2.113283334294875,0.9101415926479804,0.35555555555555557
0.023160000000000007,low_consensus,scruples_anecdotes::test::CwZmZNouItX1ZgDjDuTv0LdShfsBW1Q6,0.0368783409521955,1.450969768337973,claude-sonnet-4-6,1.5693078231812958,0.6758640918453694,0.1352941176470588
0.22199999999999998,low_consensus,scruples_anecdotes::train::hJ4YaPHcmntAyPHxd8aA0BV4ihkyQ9f7,0.3430598013513258,1.6954618442383218,qwen/qwen3.7-max,1.4534670297316536,0.6259741776379867,0.5888888888888888
0.16099999999999998,moderate_consensus,scruples_anecdotes::dev::oqejW9HuizGS7zGFvrkKSfGCjLTVnTQu,0.26018832096489847,1.5437519544205018,grok-4.3,1.3699740752745009,0.5900157193890015,0.5166666666666667
0.30672,low_consensus,scruples_anecdotes::train::6BtOcIPyRWZ6Ilptj6PKnxgCjeOREiGn,0.23018683675149013,0.8161322095473073,qwen/qwen3.7-max,1.5306610576105482,0.6592198358686905,0.5329268292682927
0.06495999999999999,diffuse,scruples_anecdotes::train::SZs6ADxwmLRn6R7wD8ePwDuwVPTUFIXA,0.01875095640753003,1.9364675198096846,claude-sonnet-4-6,1.8079045751188838,0.778622119737341,0.11478260869565218
0.14851999999999999,diffuse,scruples_anecdotes::train::Uc19oTGkjuE0jmDPq5Mz36AFz74GHyi9,0.08572665870439072,1.675982256575354,claude-sonnet-4-6,2.1626441180472606,0.931400125098263,0.29454545454545455
0.03799999999999999,low_consensus,scruples_anecdotes::train::odgBAt2LXH4mbPIxFXbxJGy8KEhG0LQA,0.04667120013776441,1.3361602543738118,grok-4.3,1.8230264907128848,0.7851347742968418,0.1307692307692308
0.198,low_consensus,scruples_anecdotes::test::mkMEEradnYcWUyMyLMnNDgzFNr99xU9X,0.12884177076444275,2.019973094021975,grok-4.3,1.7797907374266453,0.7665141488858137,0.3901069518716578
0.056999999999999995,diffuse,scruples_anecdotes::train::QDoncpicxu0g9VBmgE4icQHq5XpAcksW,0.04316074250890821,1.6387586809150083,grok-4.3,1.871569948038403,0.8060413034147785,0.17380952380952383
0.26,diffuse,scruples_anecdotes::train::8B5XrscQskH1DibIndQ9fDYnmaTx7X93,0.16130757044135496,1.643751954420502,claude-sonnet-4-6,2.075869296697727,0.8940282437120122,0.38846153846153847
0.01628,diffuse,scruples_anecdotes::train::NOajcs1178ThpWK5AdlpS3OEd2acrNa4,0.07463163120270964,1.272500487392443,gpt-5.5,1.8079045751188838,0.778622119737341,0.2717391304347826
0.27776,diffuse,scruples_anecdotes::train::rbDpKT4HaQc16JHTOiGZpbfSBLFje213,0.3407991354083055,1.3847077840965452,grok-4.3,2.0280916850766384,0.8734515463860745,0.6142857142857143
0.21372,low_consensus,scruples_anecdotes::train::6jgFvEc7HL22GJgYKdiGV3C6hXBgCYep,0.2183067202390867,1.971327101325489,gpt-5.5,1.8799649487271108,0.809656833416415,0.4966666666666667
0.203,low_consensus,scruples_anecdotes::train::QVUjzEUPx2jJpx4CmiGLnINgJMWFMHw6,0.3349665948842,1.6709505944546685,qwen/qwen3.7-max,1.4781122601538972,0.6365883006491642,0.596551724137931
0.19316000000000005,low_consensus,scruples_anecdotes::train::6jAzpSg0wNs3C6p3p3nv8xYX4yjcoGjw,0.304965194653951,1.8134308235277825,gpt-5.5,1.6444492199495464,0.7082257299743467,0.5771428571428572
0.2658,diffuse,scruples_anecdotes::train::KQgDW4Ce1GZql5XYezzFC6Q4SPicF41g,0.3034775243847176,1.2999221693134908,gpt-5.5,2.0280916850766384,0.8734515463860745,0.6095238095238096
0.19976,diffuse,scruples_anecdotes::train::KodFu2YVcVCGNFDJcBhE0qCriPkBTGM5,0.05049047310926449,1.9890098150973798,claude-sonnet-4-6,2.0447995065621924,0.8806472134363776,0.22731707317073171
0.010839999999999997,moderate_consensus,scruples_anecdotes::train::riUMiYxMMdWbjgMMayVYZ59GIOHANEAM,0.007027774461634864,1.0580244996317305,qwen/qwen3.7-max,1.1625336732554152,0.5006760010420608,0.03814814814814816
0.007000000000000002,low_consensus,scruples_anecdotes::train::SfYfrNoxg7b4lSzX7DlNaDpEsgFkeOHy,0.13406461125559746,0.747584679824574,deepseek/deepseek-v3.2,1.6340649724200549,0.7037534779901632,0.31842105263157894
0.283,diffuse,scruples_anecdotes::train::1OI1azHP0rwB29B7ep3wHWwQeRCBSz3v,0.4021545725946363,1.4567796494470395,deepseek/deepseek-v3.2,1.682841657441665,0.7247604528095003,0.6887096774193548
0.11399999999999999,moderate_consensus,scruples_anecdotes::dev::oqejW9HuizGS7zGFvrkKSfGCjLTVnTQu,0.1534892009335581,1.6954618442383218,qwen/qwen3.7-max,1.3699740752745009,0.5900157193890015,0.3833333333333333
0.010759999999999995,low_consensus,scruples_anecdotes::train::3OsJLARTYcJbnlKB5bNMh2gpgFZiPlII,0.04053196531866394,1.0704756246100957,qwen/qwen3.7-max,1.6729330318733675,0.7204930400545079,0.17272727272727276
0.0006400000000000009,moderate_consensus,scruples_anecdotes::train::89YnPdaQl1e2fAR21zsTzmEPg2UHzQsA,0.0559485693262602,0.38249336186032423,qwen/qwen3.7-max,1.2577148214953864,0.541668290359525,0.18529411764705883
0.254,low_consensus,scruples_anecdotes::train::jpB9MKtTZa2MHwj9hjcxHkqYKV9CUwvI,0.4208595749455765,1.7814963295286752,grok-4.3,1.447178984056572,0.6232660637696342,0.6180351906158358
0.002599999999999999,high_consensus,scruples_anecdotes::train::DF0K8oBqGtAZ71BLCSO6Z3Wngjyamqyx,0.008612975864578397,0.6536395280563827,qwen/qwen3.7-max,0.9014828729297167,0.3882475408754844,0.051111111111111114
0.188,low_consensus,scruples_anecdotes::train::ja3k3KMhb2SCBwQODsBQb7Wc0TcPTjSd,0.25402332109122544,2.1833830982290134,deepseek/deepseek-v3.2,1.5693078231812958,0.6758640918453694,0.5235294117647059
0.283,diffuse,scruples_anecdotes::train::b0VfPaT8oYtBS4S2TCe4eImyFOTlh4tj,0.3143168224382,1.4567796494470395,deepseek/deepseek-v3.2,1.9688738747207215,0.8479478236453453,0.6058823529411764
0.008120000000000004,high_consensus,scruples_anecdotes::train::bMS79Nwkoz9t3CWtXDsztdQf2IS5wY6p,0.015479705181105249,1.0384707364991599,claude-sonnet-4-6,0.9199468389211395,0.3961995381970545,0.05803278688524594
0.21500000000000002,diffuse,scruples_anecdotes::train::jbGWkOTmCtzkRh5fSv6ayHBfwDtMF4Sn,0.27257127594458297,1.4166422780956525,grok-4.3,2.0419460322060456,0.8794182889221216,0.48333333333333334
0.308,diffuse,scruples_anecdotes::train::kuaeVjUSeo3drsOWugfwFJnIQz4kNyxa,0.46887032479095847,1.1567796494470395,deepseek/deepseek-v3.2,1.971747257128181,0.8491853220906186,0.6181818181818182
0.04240000000000001,high_consensus,scruples_anecdotes::train::ab61sUkx99gbfo9i6wnPOMIAiYRcaxaJ,0.09278071491787514,1.6838420820201894,gpt-5.5,0.8275125545828735,0.3563902587702728,0.24
0.00396,diffuse,scruples_anecdotes::train::NOajcs1178ThpWK5AdlpS3OEd2acrNa4,0.19604450130515708,0.7244586153306337,qwen/qwen3.7-max,1.8079045751188838,0.778622119737341,0.4182608695652174
0.215,diffuse,scruples_anecdotes::train::bVAnzNpC4Hk1wjgOz2zUen5EKtxkkjFD,0.15339730950947977,1.6814963295286753,grok-4.3,1.8079045751188838,0.778622119737341,0.40217391304347827
0.010759999999999995,low_consensus,scruples_anecdotes::train::6be0WyAGcQiHrihHS50uv8fVMXduizA1,0.04818206696777871,1.0704756246100957,qwen/qwen3.7-max,1.651310856198812,0.711180875856932,0.22424242424242424
0.020440000000000003,low_consensus,scruples_anecdotes::train::g7u98lD2XWozETQlJXAqom1k6BsVx7Hg,0.045768148224507976,1.3721532190407846,claude-sonnet-4-6,1.7592056895079924,0.7576486513004324,0.2282758620689655
0.008680000000000004,high_consensus,scruples_anecdotes::train::QyYq3SFhpsBwjZBSeTXxdBNX1wCzN4PO,0.013967171496854346,0.988016920922992,qwen/qwen3.7-max,1.0144044449514424,0.43688021484603795,0.053043478260869595
0.0054800000000000005,high_consensus,scruples_anecdotes::train::IYwA9FP764LHBI2WxkmRY1U7g0msOLmy,0.016457200913902043,0.8097196257092858,gpt-5.5,1.0144044449514424,0.43688021484603795,0.07043478260869564
0.32276000000000005,low_consensus,scruples_anecdotes::train::cHGBZ8221CLlVuI2w8JSAqXe9OvMTw3j,0.3322325257886344,1.0704756246100957,gpt-5.5,1.3912800688420883,0.599191711365024,0.5732203389830509
0.0006400000000000009,high_consensus,scruples_anecdotes::test::4R4VwmD5fTjlvMuEYswyGNTHNY6Sl4Kv,0.007256870935318927,0.38249336186032423,qwen/qwen3.7-max,0.1508601848567163,0.0649719451644064,0.03393574297188759
0.12699999999999997,diffuse,scruples_anecdotes::train::w5Yq7f80j6C1mfzHm0ArpC84HiEiThE8,0.05767296536720022,2.185475297227334,claude-sonnet-4-6,2.0664733753504785,0.889981640646251,0.20185185185185184
0.277,low_consensus,scruples_anecdotes::train::cHGBZ8221CLlVuI2w8JSAqXe9OvMTw3j,0.22416266426185769,1.1917601481809734,grok-4.3,1.3912800688420883,0.599191711365024,0.5101694915254238
0.21200000000000002,diffuse,scruples_anecdotes::train::qbigFgczKse7eckEklSx59RVJj12iBZe,0.055966439673495634,1.8437519544205019,claude-sonnet-4-6,2.113283334294875,0.9101415926479804,0.2555555555555556
0.21532,low_consensus,scruples_anecdotes::train::s2Po6FQNcjh1oxYR9lWK6hsnkWksq9bb,0.23246205984686003,1.9182212688789129,gpt-5.5,1.879964948727111,0.8096568334164151,0.5166666666666667
0.32467999999999997,low_consensus,scruples_anecdotes::train::dWMUEhw02FIeVcGOwDnrZlCGQYNILwhD,0.4236463950635069,0.9602801245235568,qwen/qwen3.7-max,1.6879430945989,0.7269575222056059,0.6833333333333333
0.005760000000000001,moderate_consensus,scruples_anecdotes::train::NkFf0hQMcrh51aeEXbMSuOzyxfbKSAVb,0.030531527085512718,0.8961322095473073,qwen/qwen3.7-max,1.5058762556041068,0.6485456026480259,0.1576923076923077
0.14536,high_consensus,scruples_anecdotes::train::mSDLMPKNRhpZDe6cTiuyYpnbJi7DZh8U,0.25291019172694945,2.0477270560718006,claude-sonnet-4-6,1.0834189322427712,0.46660313668986736,0.5395238095238095
0.05299999999999999,high_consensus,scruples_anecdotes::train::W40wJ1v4o2qqJ4YYTek9moof7LNhsZ0B,0.05846572841854743,1.8192407046368488,grok-4.3,1.055767528240695,0.4546943251883564,0.25645161290322577
0.023160000000000007,diffuse,scruples_anecdotes::train::FHX0uBpSjXg4GCxaG55RCKO0uDWZwMkj,0.12893109330029118,1.4509697683379732,claude-sonnet-4-6,1.682841657441665,0.7247604528095003,0.32161290322580643
0.202,diffuse,scruples_anecdotes::train::umlZOn5bSsqZOhrPNcxbTfE0if5CiWW7,0.15286809671463789,1.9016094970590274,claude-sonnet-4-6,1.7120954362128464,0.7373593695613132,0.32894736842105265
0.06068,diffuse,scruples_anecdotes::train::YdnHLf7LaJaqZt9KlfAejkW92ejxP6NO,0.09063064183134188,1.8576526257745178,gpt-5.5,1.856816958585041,0.7996875366957115,0.22111111111111112
0.07900000000000001,diffuse,scruples_anecdotes::train::Tl76iKK8ao2VQvZv1D0mmZX5HDOEolIP,0.052156783175624416,1.9954618442383218,gpt-5.5,1.9795941082529616,0.8525647769247534,0.18962264150943398
0.11600000000000002,high_consensus,scruples_anecdotes::test::O1qcWicRQjswqmvMUlJW7VAkYxqFbnjo,0.21492796755352628,1.9833830982290133,claude-sonnet-4-6,0.8437768420721173,0.36339490612565645,0.5085858585858586
0.010279999999999996,moderate_consensus,scruples_anecdotes::train::0W1DG8v6di3vXyVqO6tkczQp9lvDBNhE,0.06737583054889415,1.102668434098832,claude-sonnet-4-6,1.4708228513368133,0.6334489231494327,0.19086956521739132
0.006720000000000001,high_consensus,scruples_anecdotes::train::lnh4zJHhwn9zBWPhgyAqpo7zCVqg2mpt,0.03286966701567848,0.8161322095473073,qwen/qwen3.7-max,0.6180372464318091,0.266174154054409,0.08765432098765434
0.006000000000000001,low_consensus,scruples_anecdotes::train::uHaXMKWVPubea20PEGsxkxH5jKBmJs6a,0.10368860741075883,0.8475846798245739,grok-4.3,1.8799649487271108,0.809656833416415,0.2944444444444444
0.067,diffuse,scruples_anecdotes::dev::sFnQQGf4ianDR7yun6LCgHLcAgxTYeGl,0.04202309200361239,1.8804820237218407,grok-4.3,1.962806631693174,0.8453348043012463,0.15000000000000002
0.259,diffuse,scruples_anecdotes::train::JDO77sNYvHglN2dq0NGYu9LyGD2fTIEI,0.44213776333434396,1.2361602543738117,grok-4.3,2.113283334294875,0.9101415926479804,0.6777777777777778
0.031999999999999994,moderate_consensus,scruples_anecdotes::train::7lKoO7ARLnl5uSKljyVB5bdvy9bvPTtm,0.01609076320902596,1.578897902987479,deepseek/deepseek-v3.2,1.2770049139968556,0.5499760810029751,0.09655172413793103
0.025000000000000005,low_consensus,scruples_anecdotes::train::3OsJLARTYcJbnlKB5bNMh2gpgFZiPlII,0.056331395077204145,1.319035274338866,grok-4.3,1.6729330318733675,0.7204930400545079,0.1318181818181818
0.031999999999999994,low_consensus,scruples_anecdotes::train::7IyPKbeIWR5vdwCvSKFrfbUn5xTKSKhr,0.046005314738160025,1.578897902987479,deepseek/deepseek-v3.2,1.5693078231812958,0.6758640918453694,0.13529411764705881
0.031999999999999994,diffuse,scruples_anecdotes::train::iCvmhPwZpQC0d2KjkA1y0v5dshQ3Y2fE,0.05057433824522903,1.578897902987479,qwen/qwen3.7-max,1.8079045751188838,0.778622119737341,0.2347826086956522
0.031999999999999994,low_consensus,scruples_anecdotes::train::1EqawyO1pjVYVUpQIVb6nq9Arp57LkJc,0.05062640964507997,1.578897902987479,deepseek/deepseek-v3.2,1.6879430945989,0.7269575222056059,0.16666666666666669
0.298,diffuse,scruples_anecdotes::test::NrmbNzxaFPXAMtUGYF5FjSirDbAuoZB5,0.3196920219763879,1.1540157730728,grok-4.3,2.0330529415616425,0.8755882432527554,0.5969696969696969
0.038400000000000004,moderate_consensus,scruples_anecdotes::train::CwrkUQXvnhgxH9udNYRGNaWuCiZ5XZVN,0.05400273080865986,1.6343774175432402,gpt-5.5,1.2956595298213938,0.5580101867384687,0.19304347826086954
0.285,diffuse,scruples_anecdotes::train::qwvohqkqUCekTFhEitCYKbuKaJ8xXLS6,0.2626022030298564,1.319035274338866,grok-4.3,1.7903377769685427,0.771056511573582,0.51
0.006000000000000001,high_consensus,scruples_anecdotes::test::4R4VwmD5fTjlvMuEYswyGNTHNY6Sl4Kv,0.05561614133022641,0.8475846798245739,deepseek/deepseek-v3.2,0.1508601848567163,0.0649719451644064,0.13795180722891567
0.023000000000000007,high_consensus,scruples_anecdotes::train::0y6V71AF4rvilsBiubvgMxqmoDWYpLET,0.04404046758203963,1.4567796494470395,claude-sonnet-4-6,0.9199468389211395,0.3961995381970545,0.16803278688524595
0.00388,diffuse,scruples_anecdotes::train::brRJufho4PyO07hdPysj1D8knv483SKR,0.18433634395849915,0.736909740308999,qwen/qwen3.7-max,1.971747257128181,0.8491853220906186,0.4254545454545455
0.209,low_consensus,scruples_anecdotes::dev::5Go8vE3Arl5Kv54si1AfcxaxEpZl8cw5,0.26154002276142263,1.7427376486136672,grok-4.3,1.8799649487271108,0.809656833416415,0.5277777777777778
0.009999999999999997,diffuse,scruples_anecdotes::train::J5ECJbmCid9SHjy9ubBKw0q8upMI9JPX,0.20915025120115016,1.1219280948873622,claude-sonnet-4-6,2.274444454579639,0.9795499092274749,0.52
0.091,diffuse,scruples_anecdotes::test::lRwQ4UEh8FEFMp9MH3uH8NdPvxAIBO43,0.015605691309607917,2.1464393446710153,claude-sonnet-4-6,2.076620435292674,0.8943517414967201,0.12358490566037736
0.060999999999999985,low_consensus,scruples_anecdotes::train::ybiMf8rhwl8t166jOyVuNrjrWn245Tk7,0.12904425316833038,1.543751954420502,grok-4.3,1.926168968639893,0.8295558216816066,0.25540540540540546
0.176,moderate_consensus,scruples_anecdotes::train::9hfxxxBMimarcHYSTgufMoMWHmhdZSO3,0.1447207414608619,1.7387586809150082,gpt-5.5,1.510562004367972,0.650563644797644,0.4086206896551724
0.279,low_consensus,scruples_anecdotes::train::X3me5lgUzRcD1gSdFugqkLtpfUGoasw8,0.4113693270491816,1.4406454496153462,grok-4.3,1.7263472243434204,0.74349728061978,0.5882352941176471
0.045000000000000005,low_consensus,scruples_anecdotes::train::skvLey6DnLQb7ZlMRcTfzSqVVh5xingi,0.13744847128354612,1.5332062193464953,grok-4.3,1.8021921535378564,0.7761619136725599,0.24629629629629626
0.251,low_consensus,scruples_anecdotes::train::DMRjakCo1Z8CNGcWKjI8dpdPWJhfzeco,0.4043531585305321,1.6166422780956524,grok-4.3,1.5693078231812958,0.6758640918453694,0.6735294117647059
0.11516,low_consensus,scruples_anecdotes::train::cKSo4CsBu0lReQF9Q3sV7LFavwl80nh6,0.12852732684727775,2.050969768337973,claude-sonnet-4-6,1.7263472243434204,0.74349728061978,0.35352941176470587
0.276,low_consensus,scruples_anecdotes::train::EZW0UZNgef0B4ppngy2OeQucEbpUlNXZ,0.43841022836420634,1.2917601481809733,deepseek/deepseek-v3.2,1.7445842076889955,0.7513515218366941,0.6973684210526316
0.016,low_consensus,scruples_anecdotes::train::QxNkuWFjRVREtVSvjPnpilIgBDzySZHm,0.016557338224732064,1.2917601481809735,deepseek/deepseek-v3.2,1.6729330318733675,0.7204930400545079,0.12272727272727274
0.023000000000000007,moderate_consensus,scruples_anecdotes::train::X0s6JtPyOQEyNlVl6uRCGn8PuuT9WTtf,0.06449856764774027,1.4567796494470395,deepseek/deepseek-v3.2,1.4144745637995977,0.6091810366195748,0.16951219512195118
0.176,low_consensus,scruples_anecdotes::train::CDJz6T2ovvj4PV3WrwIMOdYX7lcSOvMN,0.2384303858840125,1.7387586809150082,grok-4.3,1.7263472243434208,0.7434972806197803,0.4911764705882353
0.18016000000000004,low_consensus,scruples_anecdotes::train::5FTT0yEhnMh9r3z82NNjYB5MAmfe1a60,0.20790206694218233,2.1047500982011256,gpt-5.5,1.546933218476968,0.6662278741030567,0.47170731707317076
0.03256,moderate_consensus,scruples_anecdotes::train::d18aaEBwgOr1z3OL0SfGPmqhC8N08tdE,0.017626231809813462,1.5622556188049352,gpt-5.5,1.5058762556041068,0.6485456026480259,0.09615384615384615
0.08976,moderate_consensus,scruples_anecdotes::train::OH7MXUTo22eL1tjRryCZgrg5Yb0uapG7,0.11608293789096596,1.7236907761327203,deepseek/deepseek-v3.2,1.5058762556041068,0.6485456026480259,0.34615384615384615
0.010999999999999996,high_consensus,scruples_anecdotes::train::znmm4Oegf3eBarfzJSFIR7UhHoDD9YK3,0.04865537306118979,1.0219280948873624,deepseek/deepseek-v3.2,0.5538161377413385,0.23851562800793985,0.14400000000000002
0.26892,high_consensus,scruples_anecdotes::train::HDjnc5YL65jCcvqY18TbLQUE1nuk3e8e,0.5366265091277103,1.2344977967946407,gpt-5.5,0.8949287693442236,0.3854248421020277,0.7391836734693877
0.27544,low_consensus,scruples_anecdotes::train::HKk78jink0UJEfirbZD4zm7nBCNOAHOv,0.3532393379957499,1.3146977615326958,gpt-5.5,1.6202830552026595,0.697817929319323,0.626551724137931
0.002519999999999999,high_consensus,scruples_anecdotes::train::1gO8pTK8kXMi1ZpIQF6ERlv7bZmMeH2Z,0.009519926698856773,0.666090653034748,gpt-5.5,0.445642741566047,0.19192788206805575,0.049072164948453595
0.04700000000000001,diffuse,scruples_anecdotes::train::gGbUFf4GfEv3L5o9XhSyUTuHeoXG1o2W,0.1831755711188855,1.490468570732828,grok-4.3,1.968873874720721,0.847947823645345,0.37941176470588234
0.04300000000000001,moderate_consensus,scruples_anecdotes::train::Uye5Sv4N4QOTDOULVBoahYJYVJFvVA9f,0.04784604491261898,1.6709505944546685,grok-4.3,1.1635402011210707,0.5011094889988462,0.19473684210526318
0.04116000000000001,high_consensus,scruples_anecdotes::test::489ZHuCoyR7GWcV4SXbwBtOfUybhtIPQ,0.05973948066555656,1.7273963382374289,gpt-5.5,1.0178034021657134,0.43834406604011894,0.21512605042016808
0.18300000000000002,diffuse,scruples_anecdotes::train::6GmqypVwqwvQWseflUOhzOatSqHaM3HS,0.12596234393062014,1.8149798205164813,grok-4.3,1.971747257128181,0.8491853220906186,0.34545454545454546
0.023000000000000007,diffuse,scruples_anecdotes::train::l4ipq159HEYBmKLuSiu9EjOWjU5RPVpi,0.15197360179291303,1.4567796494470395,deepseek/deepseek-v3.2,1.775523493673489,0.7646763470337441,0.37058823529411766
0.001839999999999999,high_consensus,scruples_anecdotes::train::hcjMVtUE5nlH6xWryTvnuy3lgcQZ2m9E,0.007779358431027104,0.5260827854579047,qwen/qwen3.7-max,0.8331330795757117,0.3588108871287538,0.059534883720930264
0.010999999999999996,low_consensus,scruples_anecdotes::train::d17uMpTSXlgb8mAJaF6zqjp6uW3Domgo,0.08889930926869655,1.0219280948873624,qwen/qwen3.7-max,1.8799649487271108,0.809656833416415,0.24444444444444444
